tempo_treinamento
0.09936189651489258
0.0870966911315918
0.08543992042541504
0.08592939376831055
0.08961820602416992
0.08615612983703613
0.08576130867004395
0.09337615966796875
0.0914313793182373
0.08868408203125
0.09458541870117188
0.14441323280334473
0.08526110649108887
0.08523297309875488
0.08666229248046875
0.08785820007324219
0.09252023696899414
0.09142231941223145
0.08961248397827148
0.08550882339477539
0.08908820152282715
0.09006834030151367
0.11092281341552734
0.09852361679077148
0.09895491600036621
0.10216355323791504
0.09729862213134766
0.09263348579406738
0.09395861625671387
0.09180355072021484
